DATE & TIME,date_x,time_x,wave_direction (°),wave_height (m),sea_surface_temperature (°C),ocean_current_velocity (km/h),date_y,time_y,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),cloud_cover (%),wind_speed_100m (km/h),wind_direction_100m (°),Cyclone
synthetic_2025-08-30 00:51:39_753,11-08-2022,12:00,228,3.187080368403868,30.203462431798062,3.797429552093509,11-08-2022,12:00,27.296362192435225,87.05767781479057,993.438753476927,100.1054348200231,64.35830436580844,238,1
synthetic_2025-08-30 00:51:39_754,16-07-2022,18:00,226,3.04770717130924,30.67606181997029,1.5989204055882356,16-07-2022,18:00,27.656871786158764,86.99047559294318,994.2152993365106,96.05115095813464,61.4173095844825,228,1
synthetic_2025-08-30 00:51:39_755,11-08-2022,04:00,230,3.124646757972959,29.661955965823736,1.562091042479484,11-08-2022,04:00,26.77638074506384,90.12592617969024,991.9492297723166,99.9097363033564,69.42378518941725,240,1
synthetic_2025-08-30 00:51:39_756,28-08-2024,19:00,231,2.388481519406373,27.08859427748528,0.8311147227642058,28-08-2024,19:00,27.65877734843229,84.90289653628341,999.4314776102582,100.2213506862091,63.78749291278258,245,1
synthetic_2025-08-30 00:51:39_757,11-08-2022,09:00,230,3.101407170199273,27.52320930676517,0.8666780386772805,11-08-2022,09:00,27.057267885372664,86.9397688377288,991.337296005265,99.92650536005546,72.69384166120221,236,1
synthetic_2025-08-30 00:51:39_758,11-08-2022,12:00,228,3.1956452023434028,30.424522134881794,3.840505597677783,11-08-2022,12:00,27.20834492358156,87.04358908800296,993.426394361844,100.01908041044362,64.03818199540149,238,1
synthetic_2025-08-30 00:51:39_759,11-08-2022,04:00,230,3.190989353373147,29.60149559678429,1.3713207947518096,11-08-2022,04:00,26.995000172839745,90.05519013947603,991.6951709107162,99.8847378043132,69.21740701707733,240,1
synthetic_2025-08-30 00:51:39_760,11-08-2022,12:00,228,3.1488540751073635,30.284494482879,3.775105663935616,11-08-2022,12:00,27.03367862629793,86.91518326723862,993.341207658642,100.07068049606866,64.29893684942468,238,1
synthetic_2025-08-30 00:51:39_761,11-08-2022,05:00,231,3.1607462335553054,29.331045088858755,1.935005165432473,11-08-2022,05:00,27.052620676717552,89.21225932624704,991.7851078693176,100.05544636792432,63.08168607382134,243,1
synthetic_2025-08-30 00:51:39_762,12-08-2022,07:00,223,2.793522913972855,28.587608159974,2.680663161585364,12-08-2022,07:00,27.05709132802816,86.99677278120416,993.872264068773,100.0725847666879,66.70447876924531,246,1
synthetic_2025-08-30 00:51:39_763,16-06-2023,08:00,219,3.5061426872774897,29.10782549508864,0.4510823337112935,16-06-2023,08:00,29.350082528715443,82.15792037225036,999.3943964366018,99.99528762518308,60.60940410013411,220,1
synthetic_2025-08-30 00:51:39_764,16-06-2023,09:00,220,3.403452005642142,29.031939126741047,1.2885483448623714,16-06-2023,09:00,28.928380559467712,83.00924291539518,999.8450766419544,99.89074876187524,62.93572356435436,221,1
synthetic_2025-08-30 00:51:39_765,11-08-2022,09:00,230,3.1630327717970625,27.587319404772884,0.7841216728055762,11-08-2022,09:00,26.877458267134244,86.94861200818778,991.3587302952976,99.9866815202052,72.59731767425703,236,1
synthetic_2025-08-30 00:51:39_766,28-08-2024,06:00,230,2.3603366305640696,27.10161909689968,1.3406073976442356,28-08-2024,06:00,27.05317334020848,85.07225242309549,999.2006555031566,99.90236922977158,65.67729223527273,230,1
synthetic_2025-08-30 00:51:39_767,16-07-2022,16:00,226,3.006843447428164,28.873214424799617,3.863746383743573,16-07-2022,16:00,27.37736562446532,89.0732886847655,994.61581937689,100.07275174748172,62.7649255605065,221,1
synthetic_2025-08-30 00:51:39_768,12-06-2023,06:00,208,4.037898388199252,29.28388552487804,0.8117781770869825,12-06-2023,06:00,28.407240375580034,84.05071479508403,997.5736759321176,100.00526059484528,60.48217076818087,143,1
synthetic_2025-08-30 00:51:39_769,24-07-2024,15:00,233,2.464833823151595,28.56626951434762,4.016959505316018,24-07-2024,15:00,27.433061590398506,86.98779433011977,998.7400187581404,99.88477474245543,61.07649097448088,251,1
synthetic_2025-08-30 00:51:39_770,24-07-2024,15:00,233,2.2705996916400166,28.38293258408042,4.121967187660895,24-07-2024,15:00,27.2279168232026,86.9894048302639,998.7949146057116,99.92594583825542,60.87091169807652,251,1
synthetic_2025-08-30 00:51:39_771,28-08-2024,19:00,231,2.3498870632781004,27.03276719476587,0.8136687917286705,28-08-2024,19:00,27.49851136576549,84.96584744687124,999.53029842428,100.04398693417951,63.91132478433658,245,1
synthetic_2025-08-30 00:51:39_772,16-06-2023,08:00,219,3.3686945283443315,29.120731803706068,0.4817086044277439,16-06-2023,08:00,29.315008979345343,82.15216974436308,999.4381796695396,99.89963228419106,60.37520270300939,220,1
synthetic_2025-08-30 00:51:39_773,16-07-2022,20:00,227,3.2475549368355217,30.259178685411115,1.4714470352837727,16-07-2022,20:00,27.76958098585445,83.96674080501307,995.0410358926032,100.09722728568148,62.0535059815046,236,1
synthetic_2025-08-30 00:51:39_774,16-07-2022,20:00,227,3.4032179857046194,30.410502479661908,1.5361401632463842,16-07-2022,20:00,27.89650034975163,83.81349152244779,994.92508012867,100.09310529989364,61.93814532309108,236,1
synthetic_2025-08-30 00:51:39_775,12-06-2023,23:00,207,3.776926436461605,29.00724951189675,1.1047860945878945,12-06-2023,23:00,27.6657410484784,86.94348512511125,998.8825736138424,95.13005413969395,61.23586715790879,165,1
synthetic_2025-08-30 00:51:39_776,16-07-2022,18:00,226,3.1541487482094626,30.747370354279244,1.522560071859453,16-07-2022,18:00,27.535446303106824,87.00089491655778,994.2036502693278,96.03069089318184,61.390240611975486,228,1
synthetic_2025-08-30 00:51:39_777,28-08-2024,06:00,230,2.307854406295136,27.030017240499177,1.487152477940658,28-08-2024,06:00,27.191140777457,85.01791014020868,999.4342989367118,100.1181512881813,65.7828135239795,230,1
synthetic_2025-08-30 00:51:39_778,11-08-2022,09:00,230,3.118673967600768,27.655215870272823,0.7805690382232308,11-08-2022,09:00,26.971145920618643,87.04876586133037,991.4292070758008,100.08257452682872,72.38315414910419,236,1
synthetic_2025-08-30 00:51:39_779,11-08-2022,03:00,229,3.2991998211468547,28.722467893922666,0.8697654408513592,11-08-2022,03:00,26.976875863788955,88.85819255767332,991.957934229472,99.83264959495416,65.44258494099728,235,1
synthetic_2025-08-30 00:51:39_780,12-06-2023,06:00,208,4.02220905686218,29.17027592455433,0.9978866662394116,12-06-2023,06:00,28.562669151607047,83.96004667192562,997.60906512787,100.0683982619946,60.53172235232799,143,1
synthetic_2025-08-30 00:51:39_781,12-06-2023,23:00,207,3.774686248986101,29.08423822803525,0.8676803729264074,12-06-2023,23:00,27.975372079660225,86.96346739280047,998.7583471017022,95.09780849818056,61.27178718521899,165,1
synthetic_2025-08-30 00:51:39_782,28-08-2024,19:00,231,2.5212337538931267,27.30951073597261,0.8623837346804336,28-08-2024,19:00,27.773118128996416,84.98646524020906,999.4866318617392,99.96260739415088,63.67395041950618,245,1
synthetic_2025-08-30 00:51:39_783,28-08-2024,19:00,231,2.412164104293152,27.224991423393192,0.8893995744480675,28-08-2024,19:00,27.530110480106845,84.95173346777051,999.5892467192936,99.96874579452783,63.783501977955794,245,1
synthetic_2025-08-30 00:51:39_784,28-08-2024,06:00,230,2.248182638525868,27.11092590754665,1.511756622695507,28-08-2024,06:00,26.98796309877917,85.0760176794033,999.4062254264728,99.81513887463424,66.06318877020747,230,1
synthetic_2025-08-30 00:51:39_785,11-08-2022,09:00,230,3.2283999692365297,27.670753606482258,0.952630127114127,11-08-2022,09:00,26.84332672159018,87.0094029634209,991.3397097577308,100.11062733909483,72.54178873201036,236,1
synthetic_2025-08-30 00:51:39_786,28-08-2024,19:00,231,2.306904787763405,27.25280210029917,0.8443846326967257,28-08-2024,19:00,27.652633976802235,84.88712076996227,999.5842130645872,99.91457604421956,63.920985136516,245,1
synthetic_2025-08-30 00:51:39_787,28-08-2024,19:00,231,2.2957381909166608,27.137975539563666,0.7655263887139385,28-08-2024,19:00,27.58373083813469,85.0032630979377,999.6146608871998,100.0808427608602,63.77821945183126,245,1
synthetic_2025-08-30 00:51:39_788,11-08-2022,09:00,230,3.0392469493435765,27.54385680863698,0.7639382766102576,11-08-2022,09:00,26.806136454505857,86.92024117685646,991.475536901156,100.22469813536496,72.41037251649428,236,1
synthetic_2025-08-30 00:51:39_789,11-08-2022,03:00,229,3.1881648978923347,28.616638601494056,0.938606186005978,11-08-2022,03:00,26.945620059368284,89.11124143571497,991.9512513126926,99.95789258357732,65.47196129459108,235,1
synthetic_2025-08-30 00:51:39_790,16-06-2023,08:00,219,3.348309988594825,29.03394701011217,0.4084310641002136,16-06-2023,08:00,29.37483676189424,81.99680621339141,999.4753530554508,99.91040908496493,60.55247955434391,220,1
synthetic_2025-08-30 00:51:39_791,12-06-2023,23:00,207,3.9594511919851314,29.20828311038222,0.9900547133256176,12-06-2023,23:00,27.72561793598685,86.94554875970417,998.7708741853536,94.82883012992286,61.2976303966637,165,1
synthetic_2025-08-30 00:51:39_792,12-06-2023,15:00,211,3.813257834434928,29.13429024032116,2.3356906044378354,12-06-2023,15:00,27.30601644476221,87.01821591079643,999.820940754429,100.10880082528824,60.99640110484108,155,1
synthetic_2025-08-30 00:51:39_793,11-08-2022,06:00,231,3.191841365321701,29.438194963591272,1.9023399676763848,11-08-2022,06:00,27.11987901835636,86.90111143393744,991.6636104261432,100.01545734450396,62.7974357558512,240,1
synthetic_2025-08-30 00:51:39_794,16-07-2022,16:00,226,3.115109654816333,28.55327641704709,3.774496696553325,16-07-2022,16:00,27.298374899152567,88.97768641727934,994.4761927125716,100.06057755534822,62.748448837136,221,1
synthetic_2025-08-30 00:51:39_795,16-07-2022,16:00,226,3.144948428418526,28.85220186567975,3.797393207527633,16-07-2022,16:00,27.336008001130857,88.96508504815309,994.460535614989,100.17265230437776,62.76741998293483,221,1
synthetic_2025-08-30 00:51:39_796,11-08-2022,03:00,229,3.063364449743338,28.56674918804078,0.7841883561861624,11-08-2022,03:00,26.983876859769268,89.06120287880246,991.9176816024132,100.10945455585968,65.22799142412664,235,1
synthetic_2025-08-30 00:51:39_797,16-07-2022,16:00,226,2.9035524807256934,28.827695095249133,3.791604081566305,16-07-2022,16:00,27.29520123959663,88.9872250852387,994.6021974503134,99.95012332705582,62.69172380763933,221,1
synthetic_2025-08-30 00:51:39_798,11-08-2022,05:00,231,3.3610699964287374,29.01834798213105,1.8101940247240216,11-08-2022,05:00,26.97296111196996,89.12009882354273,991.4544727850936,100.10171716469144,63.0492423755532,243,1
synthetic_2025-08-30 00:51:39_799,16-07-2022,20:00,227,3.239441481777852,30.28971024860713,1.5236082193263227,16-07-2022,20:00,27.829023960793474,84.12594331148688,995.1642026568744,100.03842241745622,61.98495066742342,236,1
synthetic_2025-08-30 00:51:39_800,16-06-2023,08:00,219,3.4516607477881083,28.98108255284067,0.5668202092125829,16-06-2023,08:00,29.481600938935976,82.01318661514853,999.5510867557202,100.10330889105288,60.409434868932514,220,1
synthetic_2025-08-30 00:51:39_801,28-08-2024,19:00,231,2.278444676665425,27.17646223251805,0.999636729675086,28-08-2024,19:00,27.610575744161515,84.88383234339722,999.3923224708612,99.8135592191236,63.69592948181291,245,1
synthetic_2025-08-30 00:51:39_802,12-06-2023,23:00,207,3.841155320581127,29.081379626165564,0.7927633134738359,12-06-2023,23:00,27.848549036537044,87.01867480176459,998.8042428147296,94.90615849031408,61.33170759916632,165,1
synthetic_2025-08-30 00:51:39_803,11-08-2022,12:00,228,3.17243548399668,30.34851302409905,3.837222852397512,11-08-2022,12:00,27.079004902235784,87.04144707521881,993.2515620968936,99.9242553618136,64.19315131243677,238,1
synthetic_2025-08-30 00:51:39_804,16-06-2023,08:00,219,3.577832119644757,28.993746082466128,0.4965850320459433,16-06-2023,08:00,29.16138717938457,81.80542833606285,999.5662411454967,100.09795732834482,60.68052065567977,220,1
synthetic_2025-08-30 00:51:39_805,24-07-2024,15:00,233,2.4620135198789894,28.57636413678656,3.8097424651307135,24-07-2024,15:00,27.22717085883203,86.78450383609889,998.8270635761288,99.86418607873436,61.06710833006929,251,1
synthetic_2025-08-30 00:51:39_806,12-06-2023,03:00,206,3.916006880752106,29.12360836166056,2.8732469336721738,12-06-2023,03:00,27.4624540392884,87.91834796500322,999.7532231729024,99.86970333398922,60.99816383954701,156,1
synthetic_2025-08-30 00:51:39_807,12-06-2023,15:00,211,3.760998846127459,29.130492365870825,2.3201574020378666,12-06-2023,15:00,27.49703428992815,87.0257426650624,999.9417642466888,100.04907032618677,61.014272512957874,155,1
synthetic_2025-08-30 00:51:39_808,11-08-2022,12:00,228,3.242839230915028,30.31418405701797,3.632680967148474,11-08-2022,12:00,27.130655171390178,86.91621958836235,993.2347433492924,99.89422273983766,64.24360598371132,238,1
synthetic_2025-08-30 00:51:39_809,11-08-2022,06:00,231,3.1268847702838367,29.309158874456493,2.0609885270024013,11-08-2022,06:00,27.151035659971708,87.08280755688912,991.8484401759208,100.28486632763072,62.89895827747869,240,1
synthetic_2025-08-30 00:51:39_810,12-06-2023,23:00,207,4.004678751739242,29.25346372336864,0.931750832613324,12-06-2023,23:00,27.8631502595756,86.66200266747803,998.6263428641512,95.02602924816468,61.13521665344994,165,1
synthetic_2025-08-30 00:51:39_811,12-06-2023,15:00,211,3.6507289577140174,29.02667850872032,2.434909837762356,12-06-2023,15:00,27.43598104760125,87.12719185140422,999.9448690008246,100.09131204665688,60.96281910995048,155,1
synthetic_2025-08-30 00:51:39_812,28-08-2024,19:00,231,2.417592786329318,27.11521913150652,0.8679046448266737,28-08-2024,19:00,27.61886481357908,84.84408703723527,999.4030504112432,100.04804680475054,63.72842801213684,245,1
synthetic_2025-08-30 00:51:39_813,16-07-2022,16:00,226,3.242576066639903,28.846217423097983,4.120451725853135,16-07-2022,16:00,27.381420539567213,89.02144161090945,994.4728222144732,99.94747532278708,62.96973847767634,221,1
synthetic_2025-08-30 00:51:39_814,11-08-2022,03:00,229,3.204667114411886,28.58874300448297,0.784450075994587,11-08-2022,03:00,27.063159438169382,88.99502531870685,991.8670547694852,99.89397028307148,65.44988308198299,235,1
synthetic_2025-08-30 00:51:39_815,12-06-2023,16:00,211,3.6550028273483255,28.98592734487092,2.2560771733211,12-06-2023,16:00,28.094506081479675,83.9556877165095,999.3276289719212,99.0464393773156,60.64837128658782,151,1
synthetic_2025-08-30 00:51:39_816,11-08-2022,05:00,231,3.379683529142384,28.8717354438018,1.8375988339430425,11-08-2022,05:00,26.996566356640063,89.14257028468937,991.588297845561,100.09735890219709,63.40788578032471,243,1
synthetic_2025-08-30 00:51:39_817,11-08-2022,12:00,228,3.030884561355279,30.496315905131546,3.821471132946205,11-08-2022,12:00,27.053719138016,87.0737768731837,993.2993692186296,99.91715148081498,64.10689897750008,238,1
synthetic_2025-08-30 00:51:39_818,12-08-2022,07:00,223,3.060909135945803,28.397125118145286,2.5700461756039017,12-08-2022,07:00,27.01973218822929,86.95631670113276,993.8444710239988,100.1134629476465,66.55811939438264,246,1
synthetic_2025-08-30 00:51:39_819,24-07-2024,15:00,233,2.4449665888902428,28.647108148431272,3.9360285552243206,24-07-2024,15:00,27.20517174472537,87.12642660867188,998.8481161105808,100.14067007492676,61.21323801242326,251,1
synthetic_2025-08-30 00:51:39_820,24-07-2024,15:00,233,2.2989985834323745,28.506993200544105,4.000986761684772,24-07-2024,15:00,27.231189554997226,87.04507001762042,998.7735789949002,99.94601127341907,61.139377426568615,251,1
synthetic_2025-08-30 00:51:39_821,11-08-2022,03:00,229,3.337812883393911,28.75873113080604,0.8365798999739242,11-08-2022,03:00,26.90223201076628,89.01124434800701,991.9406503807955,99.9296783555075,65.29656865082563,235,1
synthetic_2025-08-30 00:51:39_822,11-08-2022,09:00,230,3.188385154059771,27.53420561441851,0.6342804275609958,11-08-2022,09:00,26.939664392270465,87.0799521336671,991.4742657770472,99.90892362848734,72.56366103472942,236,1
synthetic_2025-08-30 00:51:39_823,12-06-2023,16:00,211,3.647887764417225,28.982163523022216,2.0353419616767625,12-06-2023,16:00,27.88754917424713,83.96724914190179,999.3554859747878,98.97047232547853,60.77572997616595,151,1
synthetic_2025-08-30 00:51:39_824,11-08-2022,03:00,229,3.4324803413204785,28.57892524580169,0.6312868878550104,11-08-2022,03:00,27.00341358559164,89.10092491393341,991.7969417219434,100.21267917403844,65.33193792506277,235,1
synthetic_2025-08-30 00:51:39_825,12-06-2023,23:00,207,3.781567838144367,29.06488800094377,0.7127541668257473,12-06-2023,23:00,27.701037645758262,86.97317271353005,998.6715937945633,94.98188147492364,61.32855432051364,165,1
synthetic_2025-08-30 00:51:39_826,11-08-2022,09:00,230,3.2624471909005583,27.540807377646807,0.7615012118276588,11-08-2022,09:00,27.053874089429744,86.98020357738814,991.446479468541,99.91231441870328,72.5630980483893,236,1
synthetic_2025-08-30 00:51:39_827,12-08-2022,07:00,223,2.8531319719215715,28.404504766087484,2.439411946838794,12-08-2022,07:00,27.140341776394244,87.00153369481798,993.8980513958182,100.08175220806164,66.61838558313076,246,1
synthetic_2025-08-30 00:51:39_828,12-06-2023,23:00,207,3.902849131289744,29.033220296351345,0.9874364997017064,12-06-2023,23:00,27.72754124130225,86.98340704586792,998.8432755142504,95.01485758448274,61.390404778688485,165,1
synthetic_2025-08-30 00:51:39_829,11-08-2022,05:00,231,3.2532726663876583,29.04282169434645,1.7814716561218362,11-08-2022,05:00,27.09265120128272,89.0744019678655,991.6369078905408,100.01296650042936,62.99682531036739,243,1
synthetic_2025-08-30 00:51:39_830,12-06-2023,15:00,211,3.751796108174844,29.33322555788167,2.3767757954864748,12-06-2023,15:00,27.4900983668401,87.0590087347394,999.8030538185524,99.9935065382918,60.996369973937966,155,1
synthetic_2025-08-30 00:51:39_831,24-07-2024,15:00,233,2.2332299640766493,28.442537860396342,4.018056429246014,24-07-2024,15:00,27.201449168135174,86.79451238111479,998.6860544792728,99.96951850460776,61.22354638614828,251,1
